user_id,email,first_name,last_name,signup_date,country,age,customer_segment
341,kristin73@example.com,Latoya,Carter,2024-05-27,Togo,41,Premium
342,osummers@example.org,Susan,Ward,2024-06-07,Micronesia,62,Basic
343,carneysamantha@example.org,Nicholas,Hunt,2025-02-08,Slovenia,24,Basic
344,jacquelinepark@example.net,Patricia,Glass,2024-02-22,Holy See (Vatican City State),35,Standard
345,nbranch@example.net,Dorothy,Williams,2024-07-07,Croatia,26,Standard
346,danielsroberta@example.net,David,Hardy,2024-11-27,Yemen,32,Standard
347,dianajohnson@example.org,Russell,Kent,2023-11-06,Korea,50,Basic
348,ricardo54@example.org,Matthew,Edwards,2023-11-17,Equatorial Guinea,20,Standard
349,kphillips@example.org,Anna,Walker,2024-03-22,Paraguay,44,Basic
350,mary39@example.org,Daniel,Morris,2025-06-17,Antigua and Barbuda,47,Basic
351,martinezjennifer@example.org,Denise,Price,2024-03-05,Greece,63,Premium
352,gardnertravis@example.net,Stephanie,Williams,2024-02-03,Uzbekistan,23,Premium
353,reynoldsvictoria@example.net,William,Hall,2023-07-19,British Virgin Islands,21,Premium
354,crystaldoyle@example.com,Carrie,Lee,2023-12-13,Senegal,46,Standard
355,tonypotter@example.org,Ashley,Mason,2024-09-30,Cook Islands,21,Standard
356,justinmora@example.com,Tammy,Barker,2024-03-16,Morocco,60,Basic
357,bmitchell@example.net,Margaret,Green,2024-03-19,Guyana,69,Basic
358,dickersoncynthia@example.org,Joseph,Clark,2023-08-16,Sao Tome and Principe,26,Basic
359,martinezamanda@example.com,Lisa,Willis,2024-07-28,Lesotho,69,Premium
360,rmorgan@example.com,Ryan,King,2024-04-27,Qatar,67,Basic
361,imiller@example.com,Donna,Jennings,2025-05-29,Korea,21,Standard
362,clarence71@example.org,Jesse,Caldwell,2025-06-12,Belarus,18,Standard
363,rodriguezemily@example.net,Kerry,Williams,2025-03-21,Bahamas,43,Standard
364,megan29@example.com,Stephen,Mack,2025-05-24,Solomon Islands,32,Basic
365,kathleen31@example.com,Amy,Robles,2025-01-27,Heard Island and McDonald Islands,23,Basic
366,johntaylor@example.net,William,Hunt,2024-07-01,Kenya,54,Standard
367,sschwartz@example.net,Julie,Guerra,2025-06-15,Ethiopia,69,Standard
368,bennettdana@example.org,Marissa,Butler,2024-01-01,Grenada,44,Premium
369,josephfowler@example.org,Bianca,Clark,2025-03-08,Mongolia,50,Standard
370,marquezluis@example.net,Shelly,Williams,2023-11-17,Japan,28,Premium
371,robert16@example.com,Kathryn,Garrett,2024-07-02,Somalia,25,Standard
372,brittney86@example.net,Sarah,Wilson,2023-12-04,Algeria,25,Basic
373,johnsonbradley@example.org,Judy,Velasquez,2024-05-27,Kazakhstan,34,Premium
374,jonathan44@example.net,Leslie,Taylor,2024-07-18,Ireland,46,Standard
375,bryantcharles@example.org,Brett,Olson,2024-08-02,Montenegro,59,Premium
376,kristyjones@example.org,Michael,Morris,2023-10-01,Mauritius,37,Standard
377,tgallegos@example.com,Sheila,Cuevas,2024-04-25,Burkina Faso,53,Standard
378,qkirk@example.org,James,Parsons,2025-04-12,Bermuda,22,Basic
379,meganday@example.net,Jon,Cox,2025-01-26,Suriname,24,Standard
380,brittany02@example.com,Craig,Dorsey,2023-11-26,Grenada,21,Premium
381,angela34@example.org,Jeffrey,Figueroa,2024-06-15,Vanuatu,23,Basic
382,vgoodwin@example.net,Ryan,Kaufman,2024-01-25,Gabon,55,Standard
383,christopher27@example.com,George,Curtis,2023-08-29,Algeria,58,Standard
384,candiceortiz@example.net,Michael,Jones,2023-07-29,Maldives,49,Standard
385,andrew61@example.com,Justin,Santos,2024-03-04,Malta,68,Standard
386,philip97@example.com,Kathy,Brown,2024-04-04,Czech Republic,31,Basic
387,leeolivia@example.com,Danielle,Kramer,2024-03-28,Algeria,56,Standard
388,maynardshannon@example.net,Matthew,Brown,2023-09-10,Marshall Islands,36,Basic
389,daniellehill@example.net,Nicole,Johnson,2024-03-08,Tunisia,25,Standard
390,gary98@example.net,Sean,Lopez,2025-03-12,Iraq,33,Basic
391,michael64@example.net,Darin,Tanner,2024-11-29,Guadeloupe,32,Basic
392,davidcarpenter@example.com,Theodore,Ramirez,2023-12-19,Nicaragua,40,Premium
393,davisjoshua@example.net,Larry,Bray,2024-01-04,Lao People's Democratic Republic,59,Standard
394,murphymicheal@example.com,Laura,May,2025-06-14,San Marino,23,Basic
395,michaelmason@example.com,Karl,Williamson,2025-04-20,Faroe Islands,59,Basic
396,susanstrickland@example.net,Karen,Roberts,2023-08-29,Reunion,33,Premium
397,annthomas@example.net,Cory,Austin,2024-04-03,Jordan,33,Basic
398,kaisermegan@example.net,Heather,Boone,2024-01-05,Puerto Rico,26,Basic
399,vbrown@example.net,Christopher,Malone,2024-01-03,Iran,45,Basic
400,jonathanfox@example.com,Madison,Foster,2025-03-03,Liberia,29,Premium
401,yvalenzuela@example.org,Emily,Davis,2023-11-25,Faroe Islands,66,Basic
402,susansmith@example.com,Billy,Franklin,2023-09-23,Mali,31,Premium
403,webbheather@example.org,Donna,Meyer,2025-04-02,Myanmar,36,Basic
404,ryanmccormick@example.net,Stephen,Parker,2024-09-24,Philippines,62,Basic
405,rayers@example.net,Kimberly,Mccormick,2025-05-21,Luxembourg,65,Premium
406,shatfield@example.net,Ernest,Barry,2025-02-06,Kiribati,46,Standard
407,philip28@example.org,Jamie,Novak,2023-12-14,Saint Kitts and Nevis,44,Basic
408,tparsons@example.net,Rebecca,Bell,2024-09-23,Cayman Islands,64,Basic
409,nwright@example.net,Amy,Walton,2024-04-18,Georgia,29,Basic
410,brandon49@example.net,Shaun,Lucas,2024-03-08,North Macedonia,47,Standard
411,vmckinney@example.net,Jennifer,House,2024-07-07,Burundi,69,Standard
412,georgebrian@example.net,Becky,Downs,2024-01-03,Bahamas,64,Premium
413,patriciaquinn@example.org,Michelle,Miller,2025-02-24,Angola,22,Standard
414,wcasey@example.com,Daniel,Gonzalez,2024-04-19,Tunisia,18,Premium
415,alexanderpaula@example.com,Dillon,Solis,2024-09-25,Seychelles,45,Standard
416,jennifer14@example.com,Christine,Calhoun,2024-12-06,Cote d'Ivoire,22,Premium
417,julia59@example.org,Nicole,Osborn,2023-10-25,Sri Lanka,30,Standard
418,moranallen@example.net,Zachary,Lawrence,2023-12-24,Niue,29,Premium
419,rwu@example.com,Jonathan,Mack,2023-10-11,Slovenia,51,Premium
420,jake56@example.net,Adam,Turner,2024-11-04,Morocco,20,Standard
421,linda65@example.org,Cory,Hart,2024-03-24,Greece,52,Standard
422,kylemiller@example.com,Crystal,Jones,2023-07-08,Uzbekistan,26,Standard
423,robertnorris@example.com,Amber,Moore,2025-02-04,Christmas Island,33,Standard
424,amy05@example.com,Eugene,Henry,2025-04-30,Chad,37,Standard
425,sarahrosales@example.org,Melissa,Holmes,2025-05-22,Finland,37,Basic
426,murphykenneth@example.net,Jody,Rogers,2024-04-14,Honduras,59,Standard
427,umckinney@example.net,Alan,Ellis,2025-06-05,Suriname,31,Premium
428,jamesmcdonald@example.net,Kelly,Woodard,2024-10-31,Kyrgyz Republic,57,Premium
429,leejennifer@example.org,Mason,Walsh,2023-09-19,Somalia,19,Standard
430,petersonapril@example.org,James,Chapman,2025-03-11,Comoros,62,Basic
431,velasquezjennifer@example.org,William,Contreras,2024-06-14,Belize,52,Basic
432,acopeland@example.org,Javier,Parker,2025-04-07,Mauritania,23,Premium
433,edward97@example.com,Kyle,Baker,2025-04-22,Costa Rica,19,Premium
434,hsmith@example.com,Michael,Harrell,2024-02-15,Italy,24,Standard
435,eaguilar@example.com,Alan,Myers,2023-10-20,Niue,34,Premium
436,stephensonlori@example.org,Charles,Franco,2024-12-25,Montenegro,42,Basic
437,zblair@example.com,Michael,Olson,2023-09-25,Bhutan,67,Standard
438,amanda10@example.net,Bryan,Shah,2024-03-04,Israel,54,Standard
439,michaellester@example.net,Nicholas,Bass,2024-10-06,Turks and Caicos Islands,34,Premium
440,rickey77@example.net,Andre,Henderson,2023-11-10,New Caledonia,28,Basic
441,eschneider@example.org,Justin,Whitehead,2024-09-11,El Salvador,30,Basic
442,jennalove@example.com,David,Wu,2024-09-01,Holy See (Vatican City State),66,Basic
443,karen26@example.org,Gregory,Howell,2023-07-09,Egypt,49,Basic
444,william42@example.org,Debra,Hale,2024-03-28,Ukraine,52,Standard
445,stephanierivas@example.net,Andrew,Thompson,2024-05-18,Swaziland,70,Premium
446,wandasnyder@example.org,Charles,Miller,2025-03-04,British Indian Ocean Territory (Chagos Archipelago),60,Premium
447,zsmith@example.org,Kelsey,Richardson,2023-10-18,Costa Rica,37,Basic
448,kmejia@example.net,Megan,Smith,2025-05-26,Myanmar,52,Premium
449,staceyrose@example.net,James,Johnson,2025-04-13,Saint Helena,46,Basic
450,benjamin09@example.net,Mitchell,Lawson,2025-03-28,Svalbard & Jan Mayen Islands,68,Standard
451,ashley53@example.net,Amy,Maldonado,2024-11-24,Qatar,63,Basic
452,josephmartin@example.net,Brett,Pierce,2025-03-17,Cambodia,36,Basic
453,xholt@example.com,Laura,Russell,2024-12-19,Mongolia,28,Standard
454,esullivan@example.com,Charles,Holland,2024-06-18,Japan,25,Basic
455,aaronbaldwin@example.net,Charles,Barnes,2024-02-17,Montenegro,37,Standard
456,cbarton@example.net,William,Villa,2024-07-14,Macao,63,Basic
457,julian18@example.net,Anna,Williams,2025-05-12,Turks and Caicos Islands,56,Standard
458,wendyallen@example.com,Lindsey,Molina,2024-05-28,Bulgaria,64,Basic
459,jenniferwilliamson@example.com,Stuart,Trujillo,2024-08-23,Sudan,51,Basic
460,rsuarez@example.com,John,Andrade,2024-11-07,Faroe Islands,54,Premium
461,jessicagonzalez@example.net,Raymond,Johnson,2024-04-29,Syrian Arab Republic,51,Basic
462,laura07@example.com,Jason,Chaney,2023-08-29,Turks and Caicos Islands,25,Standard
463,bill83@example.com,Susan,Davidson,2023-11-24,Tanzania,46,Premium
464,gburns@example.org,Bradley,Pacheco,2025-03-05,Saint Martin,62,Standard
465,emilyfernandez@example.com,Justin,Decker,2023-12-28,San Marino,30,Premium
466,melvin34@example.net,Jeffrey,Williams,2023-07-29,Slovenia,22,Standard
467,sschmitt@example.com,Carlos,Boyd,2023-12-03,Rwanda,28,Premium
468,michealgardner@example.net,Raymond,Johnston,2025-03-29,Seychelles,65,Standard
469,jonathannguyen@example.com,Joshua,Lopez,2025-06-01,Turkey,46,Standard
470,johnsonbrandy@example.org,Daniel,Jones,2024-01-28,Kenya,26,Premium
471,melissa17@example.net,Tamara,Martinez,2023-09-23,Rwanda,21,Standard
472,sheilagonzalez@example.com,Richard,Peck,2024-06-18,South Africa,56,Basic
473,davisrobert@example.com,Cheryl,Alexander,2024-11-24,Saint Martin,49,Standard
474,angelapatrick@example.org,Joshua,Lopez,2023-09-04,Japan,26,Basic
475,bvaldez@example.com,Tammy,Combs,2024-04-15,Congo,40,Basic
476,xheath@example.org,Nicole,Haley,2025-06-01,Wallis and Futuna,52,Premium
477,zsmith@example.org,Tyler,Duffy,2023-09-04,Maldives,36,Basic
478,mendezrobin@example.org,Angelica,Lamb,2025-02-01,Lebanon,57,Basic
479,turnerpatrick@example.org,Kevin,Adkins,2023-06-26,Bolivia,66,Premium
480,djacobs@example.net,Brian,Young,2024-08-28,United Arab Emirates,19,Basic
481,umills@example.org,Christopher,Warren,2023-11-13,Honduras,24,Standard
482,nfuller@example.com,Cristian,Harper,2025-06-17,Sao Tome and Principe,21,Basic
483,hannathomas@example.org,Nancy,Morrison,2025-05-21,Saint Martin,46,Standard
484,christophertucker@example.com,Dana,Small,2025-02-19,Ireland,44,Premium
485,sandrabrown@example.com,Dillon,Freeman,2023-10-28,Hong Kong,48,Basic
486,jason89@example.com,Andrew,Gates,2023-10-15,Congo,54,Basic
487,rebeccajones@example.net,Derek,Buck,2024-04-17,Indonesia,20,Premium
488,nancywebb@example.com,Trevor,Sexton,2023-07-25,Saint Vincent and the Grenadines,37,Basic
489,ruizmegan@example.org,Robert,Jones,2023-12-17,Romania,30,Standard
490,veronicablake@example.net,Crystal,Stevens,2024-04-10,Gibraltar,62,Premium
491,ythomas@example.net,George,Hurst,2025-06-12,French Polynesia,26,Premium
492,rojasgerald@example.net,Walter,Wilson,2023-10-10,Cambodia,26,Basic
493,chad53@example.net,Amy,Walker,2023-11-14,Ukraine,44,Premium
494,lesterjeffrey@example.org,Patricia,Walker,2023-10-27,Wallis and Futuna,32,Basic
495,monicafoster@example.net,Alan,Brown,2024-09-09,Gabon,35,Basic
496,thomas75@example.net,Sarah,Elliott,2024-08-20,Poland,65,Standard
497,sarah56@example.org,Derek,Lopez,2023-10-23,Guam,58,Basic
498,ortegamaureen@example.org,Travis,Ford,2024-05-16,Aruba,26,Basic
499,velazquezjessica@example.net,Kyle,Ellis,2025-04-10,South Africa,50,Basic
500,bdunn@example.com,Janet,Greene,2023-12-11,Turkey,39,Basic
501,johndavenport@example.com,Suzanne,Hansen,2024-10-02,Rwanda,59,Standard
502,nbates@example.org,Janice,Reynolds,2023-07-26,Belarus,65,Basic
503,lityler@example.org,Ryan,Davis,2025-01-26,Lao People's Democratic Republic,59,Premium
504,fhall@example.org,Rose,Thomas,2023-09-12,Uruguay,41,Premium
505,dominguezmarissa@example.com,Michelle,Bishop,2023-07-23,Egypt,57,Basic
506,bryan59@example.com,Patty,Velez,2024-04-10,Libyan Arab Jamahiriya,20,Basic
507,bartlettrichard@example.com,Michelle,Garcia,2025-05-06,Indonesia,35,Standard
508,richardsisabella@example.org,Joshua,Everett,2023-12-28,Rwanda,43,Premium
509,michael97@example.org,Joseph,Campbell,2024-04-14,Swaziland,46,Standard
510,molly96@example.net,Danielle,Webster,2025-04-11,Benin,57,Basic
511,jennifer93@example.com,Zoe,Murray,2024-03-26,Korea,38,Premium
512,hudsonbilly@example.com,Mackenzie,Mccullough,2024-12-07,Paraguay,22,Basic
513,turnerpaul@example.org,Christopher,Pope,2024-12-29,New Caledonia,31,Basic
514,alejandro13@example.net,Ruth,Meyer,2024-02-09,Guinea-Bissau,35,Basic
515,cuevaschristopher@example.com,Amanda,Cole,2023-09-11,Malawi,64,Premium
516,ronaldcook@example.com,Cynthia,Barnett,2024-08-06,Zimbabwe,53,Standard
517,kevinlopez@example.net,Alison,Hubbard,2023-09-08,Tokelau,47,Premium
518,dennisbarnes@example.com,Katherine,Bowen,2023-09-08,Ukraine,33,Basic
519,daniel84@example.org,Derek,Cooke,2023-10-05,Portugal,25,Premium
520,haledeborah@example.com,Keith,Campbell,2024-03-15,Lesotho,51,Standard
521,xwilson@example.net,James,Huber,2025-06-13,Saint Lucia,33,Premium
522,tiffanyryan@example.org,Rachael,Sullivan,2024-08-17,Japan,48,Premium
523,gregory52@example.net,Tyler,Rivera,2024-03-29,Argentina,65,Premium
524,qgonzales@example.org,Mark,Camacho,2025-02-18,Bahamas,20,Standard
525,wernerrebecca@example.net,Crystal,Harris,2025-02-09,Armenia,34,Premium
526,kimberly33@example.com,Shane,Werner,2024-11-11,Montenegro,69,Basic
527,susandavis@example.net,Bradley,Bush,2025-04-25,Costa Rica,70,Premium
528,hpham@example.com,Michael,Wells,2025-02-15,South Georgia and the South Sandwich Islands,55,Basic
529,jeremy31@example.com,Aaron,Hernandez,2024-01-18,Djibouti,68,Basic
530,fwhite@example.net,Tammy,Johnson,2025-06-23,Botswana,25,Basic
531,edgar08@example.net,Lisa,Escobar,2024-01-18,New Zealand,56,Standard
532,edward77@example.com,Allison,Wood,2024-02-10,French Polynesia,66,Premium
533,washingtontristan@example.net,Lisa,Sullivan,2025-01-27,Dominican Republic,64,Standard
534,leejason@example.org,Kaylee,Green,2024-03-27,Iraq,63,Premium
535,fwilson@example.net,Sarah,Dougherty,2024-01-09,French Southern Territories,54,Standard
536,joshua61@example.org,Michael,Rogers,2025-02-09,South Georgia and the South Sandwich Islands,52,Standard
537,alexis12@example.com,Jessica,Johnson,2024-09-19,Taiwan,33,Basic
538,taylorlogan@example.com,Joshua,Wilson,2023-11-25,Korea,30,Basic
539,christopher03@example.net,Annette,Adkins,2024-04-27,Austria,59,Premium
540,hross@example.org,Anne,Floyd,2024-06-26,Lesotho,61,Standard
541,johncamacho@example.org,Susan,Greer,2024-03-30,Romania,25,Basic
542,whiteheadmary@example.net,David,Mitchell,2024-07-02,Namibia,19,Premium
543,johnsonlori@example.com,Holly,Dean,2025-01-10,Grenada,20,Basic
544,kathy67@example.com,Cheryl,Lawson,2025-03-29,Slovakia (Slovak Republic),48,Basic
545,tyler54@example.net,Ronald,Clark,2025-03-02,El Salvador,64,Basic
546,christine72@example.com,James,Johnson,2024-07-09,Rwanda,48,Premium
547,obrienthomas@example.com,Brian,Lane,2023-09-13,Armenia,47,Basic
548,albertchurch@example.org,Stephen,Rhodes,2025-06-03,Sierra Leone,32,Basic
549,alicia18@example.org,Daniel,Ward,2024-07-15,Oman,34,Premium
550,matthewjones@example.com,Joanna,Morgan,2023-06-27,Canada,30,Basic
551,lisa02@example.com,Lisa,Hardin,2023-07-09,Bosnia and Herzegovina,44,Basic
552,mcdonaldjason@example.net,Thomas,Jones,2023-07-20,Mexico,56,Premium
553,kristinathompson@example.net,Patrick,Simpson,2024-12-04,Lao People's Democratic Republic,46,Basic
554,csanders@example.net,Tyler,Davidson,2024-04-12,Libyan Arab Jamahiriya,28,Basic
555,deannicholas@example.com,Sean,Woods,2024-12-31,British Virgin Islands,48,Standard
556,itaylor@example.net,Autumn,Webb,2024-10-17,Somalia,37,Premium
557,brianna10@example.net,Katie,Mejia,2024-11-17,Lesotho,30,Standard
558,gibsonbetty@example.net,Marc,Reese,2024-04-25,Iceland,45,Basic
559,thomasmassey@example.com,Nathan,Gonzalez,2025-01-15,Northern Mariana Islands,28,Standard
560,robertfuller@example.net,Corey,Dorsey,2023-07-05,Kazakhstan,27,Standard
561,john23@example.com,Andre,Vargas,2023-10-13,Malaysia,22,Standard
562,patrickwilson@example.com,Crystal,Hughes,2024-03-24,Faroe Islands,31,Premium
563,ashley04@example.org,Natalie,Reyes,2024-10-30,Vanuatu,40,Standard
564,ballanna@example.com,Jamie,Wall,2023-11-12,Qatar,65,Basic
565,ingramlori@example.com,Eric,Mcclure,2024-03-15,Belize,45,Standard
566,houstonlauren@example.com,Jessica,Rowland,2025-03-08,Cape Verde,66,Basic
567,william43@example.net,Lance,Montes,2024-05-11,Myanmar,36,Basic
568,ntaylor@example.com,Jeremiah,Pittman,2024-05-10,Mongolia,43,Premium
569,taylorrichards@example.com,Briana,Lambert,2024-08-05,Swaziland,50,Premium
570,trobinson@example.org,Morgan,Tyler,2025-03-08,Korea,27,Standard
571,gabriel17@example.net,Micheal,Powell,2025-01-16,Ukraine,40,Standard
572,browndavid@example.net,Nicole,Kelly,2024-06-07,Greece,58,Standard
573,daniel32@example.org,Bradley,Reynolds,2023-10-26,Israel,39,Premium
574,danarobinson@example.org,Laura,Hall,2024-04-30,Argentina,19,Standard
575,lsoto@example.net,Charles,Kim,2025-03-30,Bulgaria,51,Premium
576,ronaldtaylor@example.org,Andrea,Johnson,2024-07-03,Bhutan,36,Premium
577,jamesclark@example.org,Debra,Olson,2024-04-21,Dominica,68,Standard
578,djones@example.net,April,Hughes,2024-07-17,Japan,31,Standard
579,gcollins@example.com,Michael,Ward,2024-04-18,Luxembourg,32,Basic
580,joseph08@example.org,William,Williams,2024-12-26,Marshall Islands,52,Basic
581,stevenyork@example.net,Timothy,Johnson,2024-04-06,Iraq,70,Basic
582,pduffy@example.net,Elizabeth,Carter,2025-01-28,Cote d'Ivoire,32,Standard
583,suzannemcguire@example.org,Eric,Molina,2023-11-26,Benin,35,Basic
584,costaveronica@example.net,Melissa,Hernandez,2024-04-20,Monaco,22,Premium
585,dana82@example.com,Janet,Huerta,2023-11-22,Jamaica,45,Standard
586,clarkebryan@example.com,Matthew,Smith,2023-10-15,Libyan Arab Jamahiriya,64,Standard
587,nmartinez@example.net,Julie,Mccormick,2023-10-19,Czech Republic,54,Standard
588,darrylsmith@example.net,Kelly,Fuller,2024-11-09,Greenland,26,Premium
589,kleinjesse@example.org,April,Lee,2023-09-22,Cayman Islands,31,Premium
590,jennifervincent@example.net,Kelly,Martinez,2024-07-25,British Virgin Islands,34,Basic
591,smiththomas@example.com,Ashley,Schultz,2024-12-18,Syrian Arab Republic,58,Basic
592,david68@example.org,Joshua,Walker,2024-08-11,Estonia,70,Basic
593,fforbes@example.com,Jeffrey,Larsen,2024-01-29,Saint Martin,50,Standard
594,smithchristine@example.com,Katrina,Byrd,2025-01-27,Croatia,24,Standard
595,kathleen54@example.com,Ashley,Allen,2025-01-17,Switzerland,43,Premium
596,padillachris@example.net,Anthony,George,2024-05-16,Palestinian Territory,53,Basic
597,ogutierrez@example.net,Zachary,Weaver,2025-01-17,Senegal,52,Basic
598,william45@example.com,Frank,Lee,2024-01-13,Eritrea,24,Premium
599,johnstonemily@example.com,Sarah,Miller,2025-02-28,Lithuania,50,Standard
600,stevenmeyer@example.org,Chase,Clayton,2024-06-12,Costa Rica,52,Premium
601,brianlucero@example.org,Donna,May,2024-03-10,United States Minor Outlying Islands,57,Premium
602,kpugh@example.com,Jack,Burns,2024-08-28,Reunion,57,Standard
603,eugenenewman@example.com,Matthew,Taylor,2025-01-08,American Samoa,48,Premium
604,carol88@example.com,Jesse,Ho,2023-06-28,Egypt,56,Premium
605,amanda78@example.net,Tonya,Adams,2024-09-11,Chad,45,Basic
606,ronald98@example.org,Patricia,Jordan,2023-07-24,Vanuatu,65,Standard
607,rodriguezchristy@example.com,Linda,Anderson,2025-05-04,Reunion,45,Standard
